contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
TSLA240705C00135000,TSLA,2024-07-05,135.00,call,93.65,96.33,95.75,120,96.90,121,17,151,2024-07-02,1.96292,0.99908,0.00008,-0.14959,0.00065,0.01107
TSLA240705P00135000,TSLA,2024-07-05,135.00,put,0.01,0.01,0.00,0,0.01,155,43,3844,2024-07-02,1.94905,-0.00085,0.00007,-0.07224,0.00061,-0.00002
TSLA240705C00140000,TSLA,2024-07-05,140.00,call,87.15,91.42,90.50,150,92.35,150,47,200,2024-07-02,2.29950,0.99403,0.00035,-0.57033,0.00355,0.01138
TSLA240705P00140000,TSLA,2024-07-05,140.00,put,0.01,0.01,0.00,0,0.01,231,97,2221,2024-07-02,1.82543,-0.00091,0.00008,-0.07177,0.00065,-0.00002
TSLA240705C00145000,TSLA,2024-07-05,145.00,call,84.17,86.22,84.95,162,87.50,156,10,235,2024-07-02,1.49666,1.00000,0.00000,-0.07725,0.00000,0.01191
TSLA240705P00145000,TSLA,2024-07-05,145.00,put,0.01,0.01,0.00,0,0.01,203,342,6603,2024-07-02,1.70577,-0.00097,0.00009,-0.07122,0.00069,-0.00002
TSLA240705C00150000,TSLA,2024-07-05,150.00,call,81.00,81.35,80.70,166,82.00,123,39,252,2024-07-02,1.72467,0.99781,0.00019,-0.23095,0.00144,0.01228
TSLA240705P00150000,TSLA,2024-07-05,150.00,put,0.01,0.01,0.00,0,0.01,190,272,7153,2024-07-02,1.58992,-0.00104,0.00010,-0.07067,0.00073,-0.00002
TSLA240705C00155000,TSLA,2024-07-05,155.00,call,74.77,76.30,75.40,161,77.20,161,26,200,2024-07-02,1.32316,1.00000,0.00000,-0.08258,0.00000,0.01273
TSLA240705P00155000,TSLA,2024-07-05,155.00,put,0.01,0.01,0.00,0,0.01,185,1140,4070,2024-07-02,1.47742,-0.00112,0.00012,-0.07002,0.00078,-0.00002
TSLA240705C00157500,TSLA,2024-07-05,157.50,call,71.54,73.83,73.15,143,74.50,137,29,122,2024-07-02,1.19709,0.99984,0.00002,-0.09331,0.00013,0.01294
TSLA240705P00157500,TSLA,2024-07-05,157.50,put,0.01,0.01,0.00,0,0.01,98,348,1130,2024-07-02,1.42239,-0.00116,0.00013,-0.06969,0.00081,-0.00002
TSLA240705C00160000,TSLA,2024-07-05,160.00,call,68.80,71.33,70.70,137,71.95,126,65,609,2024-07-02,1.23640,1.00000,0.00000,-0.08524,0.00000,0.01314
TSLA240705P00160000,TSLA,2024-07-05,160.00,put,0.01,0.01,0.00,0,0.01,25,922,11469,2024-07-02,1.36827,-0.00120,0.00014,-0.06941,0.00084,-0.00002
TSLA240705C00162500,TSLA,2024-07-05,162.50,call,66.38,68.90,68.10,150,69.70,161,32,98,2024-07-02,1.60089,0.99391,0.00051,-0.43760,0.00361,0.01323
TSLA240705P00162500,TSLA,2024-07-05,162.50,put,0.02,0.01,0.01,18,0.02,421,412,1417,2024-07-02,1.31477,-0.00125,0.00015,-0.06905,0.00087,-0.00002
TSLA240705C00165000,TSLA,2024-07-05,165.00,call,64.60,66.30,65.65,141,66.95,109,24,618,2024-07-02,1.14965,1.00000,0.00000,-0.08791,0.00000,0.01356
TSLA240705P00165000,TSLA,2024-07-05,165.00,put,0.02,0.01,0.01,495,0.02,187,4066,7967,2024-07-02,1.26203,-0.00130,0.00016,-0.06871,0.00090,-0.00003
TSLA240705C00167500,TSLA,2024-07-05,167.50,call,60.55,63.72,63.15,148,64.30,68,71,323,2024-07-02,1.10627,1.00000,0.00000,-0.08924,0.00000,0.01376
TSLA240705P00167500,TSLA,2024-07-05,167.50,put,0.01,0.01,0.01,188,0.02,512,792,4218,2024-07-02,1.20989,-0.00135,0.00017,-0.06832,0.00093,-0.00003
TSLA240705C00170000,TSLA,2024-07-05,170.00,call,59.81,61.40,60.80,126,62.00,7,561,1514,2024-07-02,1.40730,0.99342,0.00063,-0.42099,0.00387,0.01384
TSLA240705P00170000,TSLA,2024-07-05,170.00,put,0.02,0.01,0.01,181,0.02,388,3012,7985,2024-07-02,1.15837,-0.00141,0.00019,-0.06788,0.00097,-0.00003
TSLA240705C00172500,TSLA,2024-07-05,172.50,call,56.56,59.05,58.10,150,60.00,150,10,168,2024-07-02,1.58275,0.98290,0.00128,-0.94496,0.00888,0.01383
TSLA240705P00172500,TSLA,2024-07-05,172.50,put,0.03,0.03,0.02,116,0.03,113,10299,2879,2024-07-02,1.23306,-0.00366,0.00042,-0.17150,0.00229,-0.00007
TSLA240705C00175000,TSLA,2024-07-05,175.00,call,56.01,56.38,55.85,108,56.90,89,112,4472,2024-07-02,1.22681,0.99485,0.00058,-0.32471,0.00311,0.01428
TSLA240705P00175000,TSLA,2024-07-05,175.00,put,0.02,0.03,0.02,111,0.03,157,7417,16720,2024-07-02,1.17788,-0.00382,0.00046,-0.17015,0.00238,-0.00008
TSLA240705C00177500,TSLA,2024-07-05,177.50,call,51.93,53.75,52.95,186,54.55,121,19,372,2024-07-02,0.93277,1.00000,0.00000,-0.09457,0.00000,0.01458
TSLA240705P00177500,TSLA,2024-07-05,177.50,put,0.03,0.03,0.02,248,0.03,194,2696,5246,2024-07-02,1.12346,-0.00399,0.00050,-0.16891,0.00248,-0.00008
TSLA240705C00180000,TSLA,2024-07-05,180.00,call,51.00,51.38,50.90,99,51.85,97,305,4605,2024-07-02,1.10807,0.99460,0.00067,-0.31408,0.00325,0.01468
TSLA240705P00180000,TSLA,2024-07-05,180.00,put,0.03,0.04,0.03,230,0.04,174,9646,15422,2024-07-02,1.10441,-0.00528,0.00066,-0.21301,0.00318,-0.00010
TSLA240705C00182500,TSLA,2024-07-05,182.50,call,48.56,48.85,48.25,145,49.45,102,526,1938,2024-07-02,0.91082,0.99822,0.00030,-0.16335,0.00120,0.01496
TSLA240705P00182500,TSLA,2024-07-05,182.50,put,0.04,0.04,0.04,115,0.05,235,5850,6612,2024-07-02,1.04968,-0.00554,0.00072,-0.21123,0.00332,-0.00011
TSLA240705C00185000,TSLA,2024-07-05,185.00,call,46.15,46.38,45.85,94,46.90,96,1085,8110,2024-07-02,0.99237,0.99431,0.00078,-0.30326,0.00340,0.01509
TSLA240705P00185000,TSLA,2024-07-05,185.00,put,0.04,0.04,0.04,327,0.05,53,12925,28924,2024-07-02,0.99542,-0.00582,0.00079,-0.20925,0.00347,-0.00011
TSLA240705C00187500,TSLA,2024-07-05,187.50,call,43.58,43.92,43.40,88,44.45,92,482,4838,2024-07-02,1.02301,0.98963,0.00128,-0.45742,0.00577,0.01520
TSLA240705P00187500,TSLA,2024-07-05,187.50,put,0.06,0.06,0.05,149,0.06,135,4987,7432,2024-07-02,0.98917,-0.00845,0.00111,-0.28913,0.00482,-0.00017
TSLA240705C00190000,TSLA,2024-07-05,190.00,call,41.50,41.67,41.40,1,41.95,79,1096,9487,2024-07-02,1.20685,0.96819,0.00282,-1.19649,0.01497,0.01498
TSLA240705P00190000,TSLA,2024-07-05,190.00,put,0.06,0.07,0.06,129,0.07,150,20882,21748,2024-07-02,0.95243,-0.01006,0.00134,-0.32413,0.00562,-0.00020
TSLA240705C00192500,TSLA,2024-07-05,192.50,call,38.75,38.92,38.45,86,39.40,73,862,6090,2024-07-02,0.90594,0.98869,0.00156,-0.44381,0.00622,0.01559
TSLA240705P00192500,TSLA,2024-07-05,192.50,put,0.08,0.08,0.07,138,0.08,133,8991,8900,2024-07-02,0.91280,-0.01180,0.00161,-0.35698,0.00646,-0.00023
TSLA240705C00195000,TSLA,2024-07-05,195.00,call,36.10,36.60,36.25,15,36.95,83,3668,11244,2024-07-02,1.02514,0.97036,0.00313,-0.98077,0.01412,0.01544
TSLA240705P00195000,TSLA,2024-07-05,195.00,put,0.09,0.10,0.09,91,0.10,128,29716,23136,2024-07-02,0.88368,-0.01484,0.00203,-0.42109,0.00787,-0.00029
TSLA240705C00197500,TSLA,2024-07-05,197.50,call,33.61,33.92,33.50,84,34.35,51,2788,11048,2024-07-02,0.79115,0.98752,0.00195,-0.42967,0.00677,0.01598
TSLA240705P00197500,TSLA,2024-07-05,197.50,put,0.11,0.11,0.10,174,0.11,126,11262,10506,2024-07-02,0.83795,-0.01696,0.00240,-0.44756,0.00882,-0.00033
TSLA240705C00200000,TSLA,2024-07-05,200.00,call,31.55,31.50,31.00,76,32.00,73,6245,16231,2024-07-02,0.82118,0.97691,0.00318,-0.67616,0.01146,0.01598
TSLA240705P00200000,TSLA,2024-07-05,200.00,put,0.11,0.11,0.11,151,0.12,78,63896,43759,2024-07-02,0.78033,-0.01811,0.00272,-0.44065,0.00933,-0.00035
TSLA240705C00202500,TSLA,2024-07-05,202.50,call,28.60,28.88,28.45,82,29.30,16,3127,6251,2024-07-02,0.60930,0.99265,0.00159,-0.26505,0.00427,0.01649
TSLA240705P00202500,TSLA,2024-07-05,202.50,put,0.14,0.14,0.13,150,0.14,148,14771,9547,2024-07-02,0.75076,-0.02321,0.00349,-0.52276,0.01151,-0.00045
TSLA240705C00205000,TSLA,2024-07-05,205.00,call,26.50,26.58,26.35,15,26.80,15,43294,46647,2024-07-02,0.75472,0.96424,0.00497,-0.86166,0.01649,0.01614
TSLA240705P00205000,TSLA,2024-07-05,205.00,put,0.16,0.15,0.15,228,0.16,80,40251,19504,2024-07-02,0.69985,-0.02629,0.00415,-0.54082,0.01278,-0.00051
TSLA240705C00207500,TSLA,2024-07-05,207.50,call,24.00,23.90,23.55,70,24.25,16,4072,7792,2024-07-02,0.54025,0.98768,0.00282,-0.32925,0.00670,0.01681
TSLA240705P00207500,TSLA,2024-07-05,207.50,put,0.19,0.18,0.18,6,0.19,136,22412,9626,2024-07-02,0.66113,-0.03245,0.00524,-0.60806,0.01522,-0.00063
TSLA240705C00210000,TSLA,2024-07-05,210.00,call,21.20,21.62,21.25,30,22.00,45,17478,22687,2024-07-02,0.64817,0.95332,0.00718,-0.91302,0.02047,0.01634
TSLA240705P00210000,TSLA,2024-07-05,210.00,put,0.21,0.21,0.21,183,0.22,9,87247,10268,2024-07-02,0.61784,-0.03942,0.00657,-0.66603,0.01785,-0.00077
TSLA240705C00212500,TSLA,2024-07-05,212.50,call,19.20,19.10,18.70,44,19.50,24,5777,7322,2024-07-02,0.57393,0.95158,0.00835,-0.84299,0.02108,0.01652
TSLA240705P00212500,TSLA,2024-07-05,212.50,put,0.27,0.27,0.26,213,0.28,171,23361,2004,2024-07-02,0.58460,-0.05145,0.00861,-0.78016,0.02212,-0.00100
TSLA240705C00215000,TSLA,2024-07-05,215.00,call,16.60,16.75,16.30,172,17.20,62,17168,18707,2024-07-02,0.56692,0.92684,0.01169,-1.10958,0.02912,0.01624
TSLA240705P00215000,TSLA,2024-07-05,215.00,put,0.35,0.35,0.35,38,0.36,231,85111,2226,2024-07-02,0.55076,-0.06761,0.01132,-0.90975,0.02741,-0.00131
TSLA240705C00217500,TSLA,2024-07-05,217.50,call,14.25,14.22,13.95,50,14.50,19,11423,8235,2024-07-02,0.48735,0.92226,0.01424,-1.01038,0.03050,0.01636
TSLA240705P00217500,TSLA,2024-07-05,217.50,put,0.47,0.46,0.45,49,0.47,86,69040,340,2024-07-02,0.51692,-0.08984,0.01496,-1.05789,0.03400,-0.00175
TSLA240705C00220000,TSLA,2024-07-05,220.00,call,12.05,12.07,11.85,215,12.30,23,84311,25460,2024-07-02,0.50610,0.86872,0.02007,-1.47543,0.04465,0.01552
TSLA240705P00220000,TSLA,2024-07-05,220.00,put,0.68,0.67,0.65,10,0.68,242,217985,2397,2024-07-02,0.49619,-0.12676,0.01998,-1.29956,0.04358,-0.00246
TSLA240705C00225000,TSLA,2024-07-05,225.00,call,7.90,7.88,7.75,47,8.00,15,190115,16770,2024-07-02,0.47333,0.74894,0.03209,-2.01081,0.06677,0.01359
TSLA240705P00225000,TSLA,2024-07-05,225.00,put,1.46,1.46,1.45,5,1.48,5,205455,137,2024-07-02,0.46418,-0.24713,0.03245,-1.83855,0.06622,-0.00482
TSLA240705C00230000,TSLA,2024-07-05,230.00,call,4.55,4.60,4.55,337,4.65,20,311933,17004,2024-07-02,0.46555,0.56392,0.04035,-2.40542,0.08257,0.01034
TSLA240705P00230000,TSLA,2024-07-05,230.00,put,3.20,3.20,3.15,63,3.25,23,94464,381,2024-07-02,0.46067,-0.43558,0.04077,-2.25800,0.08255,-0.00854
TSLA240705C00235000,TSLA,2024-07-05,235.00,call,2.48,2.50,2.47,20,2.53,225,192073,9773,2024-07-02,0.48186,0.36868,0.03733,-2.36187,0.07907,0.00680
TSLA240705P00235000,TSLA,2024-07-05,235.00,put,6.17,6.10,6.05,1,6.15,1,11272,38,2024-07-02,0.47729,-0.63269,0.03764,-2.21171,0.07897,-0.01253
TSLA240705C00240000,TSLA,2024-07-05,240.00,call,1.32,1.33,1.32,5,1.35,64,150578,12797,2024-07-02,0.51067,0.22105,0.02773,-1.96035,0.06225,0.00409
TSLA240705P00240000,TSLA,2024-07-05,240.00,put,9.95,9.98,9.80,15,10.15,22,2318,26,2024-07-02,0.51311,-0.77780,0.02768,-1.84764,0.06243,-0.01560
TSLA240705C00245000,TSLA,2024-07-05,245.00,call,0.74,0.74,0.73,25,0.75,100,61695,7411,2024-07-02,0.55031,0.13069,0.01840,-1.50598,0.04452,0.00242
TSLA240705P00245000,TSLA,2024-07-05,245.00,put,14.73,14.25,13.95,5,14.55,22,259,11,2024-07-02,0.52165,-0.88248,0.01802,-1.19505,0.04133,-0.01795
TSLA240705C00250000,TSLA,2024-07-05,250.00,call,0.43,0.42,0.42,225,0.43,1,78244,9074,2024-07-02,0.58887,0.07714,0.01171,-1.09544,0.03032,0.00143
TSLA240705P00250000,TSLA,2024-07-05,250.00,put,19.00,19.02,18.55,13,19.50,117,271,47,2024-07-02,0.57866,-0.92657,0.01148,-0.90370,0.02920,-0.01918
TSLA240705C00255000,TSLA,2024-07-05,255.00,call,0.26,0.26,0.25,83,0.27,142,26341,6063,2024-07-02,0.63415,0.04812,0.00752,-0.81479,0.02097,0.00089
TSLA240705P00255000,TSLA,2024-07-05,255.00,put,24.00,23.88,23.10,150,24.65,150,98,1,2024-07-02,0.63003,-0.95300,0.00743,-0.65861,0.02058,-0.02008
TSLA240705C00260000,TSLA,2024-07-05,260.00,call,0.15,0.15,0.15,165,0.16,30,23746,3717,2024-07-02,0.66585,0.02852,0.00467,-0.55746,0.01368,0.00053
TSLA240705P00260000,TSLA,2024-07-05,260.00,put,29.20,28.83,28.35,79,29.30,109,217,2,2024-07-02,0.70168,-0.96428,0.00534,-0.56888,0.01647,-0.02070
TSLA240705C00265000,TSLA,2024-07-05,265.00,call,0.09,0.10,0.09,149,0.10,29,12219,6973,2024-07-02,0.70945,0.01884,0.00309,-0.41861,0.00965,0.00035
TSLA240705P00265000,TSLA,2024-07-05,265.00,put,36.50,33.75,32.60,156,34.90,150,21,0,2024-07-02,0.73445,-0.97754,0.00347,-0.36179,0.01120,-0.02135
TSLA240705C00270000,TSLA,2024-07-05,270.00,call,0.06,0.06,0.05,181,0.06,1,9817,3115,2024-07-02,0.73841,0.01150,0.00194,-0.28481,0.00631,0.00021
TSLA240705P00270000,TSLA,2024-07-05,270.00,put,41.75,38.88,38.20,125,39.55,144,78,0,2024-07-02,0.91844,-0.96510,0.00400,-0.76339,0.01616,-0.02154
TSLA240705C00275000,TSLA,2024-07-05,275.00,call,0.04,0.04,0.03,145,0.04,80,4736,2181,2024-07-02,0.77454,0.00764,0.00130,-0.20889,0.00441,0.00014
TSLA240705P00275000,TSLA,2024-07-05,275.00,put,46.11,43.88,42.60,156,45.15,152,26,0,2024-07-02,1.00792,-0.96750,0.00344,-0.79191,0.01524,-0.02200
TSLA240705C00280000,TSLA,2024-07-05,280.00,call,0.03,0.03,0.02,83,0.03,161,3885,1507,2024-07-02,0.81783,0.00560,0.00093,-0.16749,0.00335,0.00010
TSLA240705P00280000,TSLA,2024-07-05,280.00,put,52.55,48.88,47.75,150,50.00,152,2,25,2024-07-02,1.09450,-0.96949,0.00301,-0.81767,0.01447,-0.02245
TSLA240705C00285000,TSLA,2024-07-05,285.00,call,0.02,0.01,0.01,135,0.02,254,4517,608,2024-07-02,0.79314,0.00209,0.00040,-0.06709,0.00139,0.00004
TSLA240705P00285000,TSLA,2024-07-05,285.00,put,0.00,54.12,53.10,127,55.15,156,0,0,2024-07-02,1.31965,-0.95381,0.00350,-1.48273,0.02029,-0.02258
TSLA240705C00290000,TSLA,2024-07-05,290.00,call,0.02,0.01,0.01,21,0.02,338,1167,858,2024-07-02,0.85243,0.00196,0.00035,-0.06793,0.00131,0.00004
TSLA240705P00290000,TSLA,2024-07-05,290.00,put,63.51,59.15,58.30,84,60.00,152,14,0,2024-07-02,1.42254,-0.95421,0.00322,-1.59485,0.02015,-0.02300
TSLA240705C00295000,TSLA,2024-07-05,295.00,call,0.01,0.01,0.00,0,0.01,83,1726,172,2024-07-02,0.91036,0.00185,0.00031,-0.06875,0.00124,0.00003
TSLA240705P00295000,TSLA,2024-07-05,295.00,put,0.00,63.88,62.60,156,65.15,152,0,0,2024-07-02,1.34038,-0.97374,0.00217,-0.88697,0.01277,-0.02376
TSLA240705C00300000,TSLA,2024-07-05,300.00,call,0.01,0.01,0.00,0,0.01,169,2625,1751,2024-07-02,0.96676,0.00175,0.00028,-0.06938,0.00118,0.00003
TSLA240705P00300000,TSLA,2024-07-05,300.00,put,72.25,68.88,67.75,150,70.00,152,4,0,2024-07-02,1.41812,-0.97480,0.00198,-0.90748,0.01234,-0.02419
TSLA240705C00305000,TSLA,2024-07-05,305.00,call,0.01,0.01,0.00,0,0.01,139,668,152,2024-07-02,1.02209,0.00166,0.00025,-0.07010,0.00112,0.00003
TSLA240705P00305000,TSLA,2024-07-05,305.00,put,75.40,74.12,73.10,119,75.15,156,2,0,2024-07-02,1.65668,-0.96120,0.00242,-1.61846,0.01763,-0.02436
TSLA240705C00310000,TSLA,2024-07-05,310.00,call,0.01,0.01,0.00,0,0.01,542,511,90,2024-07-02,1.07606,0.00159,0.00023,-0.07067,0.00108,0.00003
TSLA240705P00310000,TSLA,2024-07-05,310.00,put,0.00,78.88,77.75,150,80.00,152,0,0,2024-07-02,1.56827,-0.97653,0.00169,-0.94627,0.01162,-0.02504
TSLA240705C00315000,TSLA,2024-07-05,315.00,call,0.01,0.01,0.00,0,0.01,542,1,13,2024-07-02,1.12895,0.00152,0.00021,-0.07125,0.00103,0.00003
TSLA240705P00315000,TSLA,2024-07-05,315.00,put,85.05,83.97,83.20,124,84.75,162,4,0,2024-07-02,1.71339,-0.97187,0.00180,-1.24512,0.01352,-0.02537
TSLA240705C00320000,TSLA,2024-07-05,320.00,call,0.01,0.01,0.00,0,0.01,545,31,20,2024-07-02,1.18078,0.00146,0.00019,-0.07182,0.00100,0.00003
TSLA240705P00320000,TSLA,2024-07-05,320.00,put,0.00,89.05,88.10,118,90.00,155,0,0,2024-07-02,1.84326,-0.96837,0.00184,-1.50453,0.01491,-0.02573
TSLA240705C00325000,TSLA,2024-07-05,325.00,call,0.02,0.01,0.00,0,0.01,9078,0,24,2024-07-02,1.23154,0.00140,0.00018,-0.07233,0.00096,0.00003
TSLA240705P00325000,TSLA,2024-07-05,325.00,put,0.00,93.88,92.60,156,95.15,152,0,0,2024-07-02,1.78153,-0.97848,0.00138,-0.99978,0.01080,-0.02631
TSLA240705C00330000,TSLA,2024-07-05,330.00,call,0.01,0.01,0.00,0,0.01,544,30,55,2024-07-02,1.28139,0.00136,0.00017,-0.07287,0.00093,0.00002
TSLA240705P00330000,TSLA,2024-07-05,330.00,put,0.00,98.88,97.75,150,100.00,152,0,0,2024-07-02,1.84967,-0.97902,0.00130,-1.01634,0.01057,-0.02674
TSLA240705C00335000,TSLA,2024-07-05,335.00,call,0.01,0.01,0.00,0,0.01,556,9,191,2024-07-02,1.33017,0.00131,0.00015,-0.07331,0.00090,0.00002
TSLA240705P00335000,TSLA,2024-07-05,335.00,put,0.00,103.88,102.60,156,105.15,152,0,0,2024-07-02,1.91658,-0.97949,0.00123,-1.03284,0.01037,-0.02716
TSLA240705C00340000,TSLA,2024-07-05,340.00,call,0.01,0.01,0.00,0,0.01,553,8,457,2024-07-02,1.37803,0.00127,0.00014,-0.07373,0.00088,0.00002
TSLA240705P00340000,TSLA,2024-07-05,340.00,put,0.00,108.88,107.75,150,110.00,152,0,0,2024-07-02,1.98228,-0.97993,0.00117,-1.04909,0.01018,-0.02758
TSLA240705C00350000,TSLA,2024-07-05,350.00,call,0.01,0.01,0.00,0,0.01,9077,63,879,2024-07-02,1.47132,0.00120,0.00013,-0.07460,0.00083,0.00002
TSLA240705P00350000,TSLA,2024-07-05,350.00,put,120.87,118.88,117.75,150,120.00,152,4,0,2024-07-02,2.10987,-0.98070,0.00106,-1.07973,0.00985,-0.02841
TSLA240712C00075000,TSLA,2024-07-12,75.00,call,134.94,156.57,155.75,132,157.40,180,0,2,2024-07-02,2.90924,0.99509,0.00013,-0.32826,0.00544,0.02015
TSLA240712P00075000,TSLA,2024-07-12,75.00,put,0.01,0.01,0.00,0,0.01,241,6,38,2024-07-02,2.15667,-0.00042,0.00002,-0.02289,0.00058,-0.00003
TSLA240712C00080000,TSLA,2024-07-12,80.00,call,122.32,151.40,150.85,117,151.95,129,0,4,2024-07-02,2.18777,0.99908,0.00004,-0.08989,0.00119,0.02182
TSLA240712P00080000,TSLA,2024-07-12,80.00,put,0.01,0.01,0.00,0,0.01,240,10,56,2024-07-02,2.03731,-0.00045,0.00002,-0.02282,0.00062,-0.00003
TSLA240712C00085000,TSLA,2024-07-12,85.00,call,0.00,146.38,145.80,131,146.95,92,0,0,2024-07-02,0.92280,1.00000,0.00000,-0.04524,0.00000,0.02325
TSLA240712P00085000,TSLA,2024-07-12,85.00,put,0.00,0.01,0.00,0,0.01,239,0,367,2024-07-02,1.92527,-0.00048,0.00002,-0.02275,0.00065,-0.00003
TSLA240712C00090000,TSLA,2024-07-12,90.00,call,106.73,141.68,140.85,125,142.50,186,0,1,2024-07-02,2.58532,0.99230,0.00021,-0.42967,0.00811,0.02405
TSLA240712P00090000,TSLA,2024-07-12,90.00,put,0.00,0.01,0.00,0,0.01,339,0,54,2024-07-02,1.81964,-0.00050,0.00003,-0.02265,0.00068,-0.00003
TSLA240712C00095000,TSLA,2024-07-12,95.00,call,117.10,136.40,135.80,130,137.00,98,0,4,2024-07-02,1.49220,0.99990,0.00001,-0.05449,0.00014,0.02598
TSLA240712P00095000,TSLA,2024-07-12,95.00,put,0.00,0.01,0.00,0,0.01,118,0,249,2024-07-02,1.71979,-0.00053,0.00003,-0.02256,0.00072,-0.00004
TSLA240712C00100000,TSLA,2024-07-12,100.00,call,109.73,131.43,130.85,131,132.00,96,0,34,2024-07-02,1.75272,0.99882,0.00006,-0.10117,0.00150,0.02728
TSLA240712P00100000,TSLA,2024-07-12,100.00,put,0.01,0.01,0.00,0,0.01,423,2,3299,2024-07-02,1.62513,-0.00056,0.00003,-0.02247,0.00076,-0.00004
TSLA240712C00105000,TSLA,2024-07-12,105.00,call,90.37,126.42,125.85,10,127.00,112,0,13,2024-07-02,1.48839,0.99957,0.00003,-0.07182,0.00059,0.02870
