contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
NFLX240705P00370000,NFLX,2024-07-05,370.00,put,0.00,0.01,0.00,0,0.01,100,0,2,2024-07-02,2.01018,-0.00030,0.00001,-0.08380,0.00069,-0.00002
NFLX240705C00380000,NFLX,2024-07-05,380.00,call,0.00,299.62,295.80,50,303.45,50,0,0,2024-07-02,1.76883,1.00000,0.00000,-0.20245,0.00000,0.03122
NFLX240705P00380000,NFLX,2024-07-05,380.00,put,0.00,0.01,0.00,0,0.01,100,0,1,2024-07-02,1.92634,-0.00031,0.00001,-0.08344,0.00071,-0.00002
NFLX240705C00390000,NFLX,2024-07-05,390.00,call,285.05,289.70,285.95,50,293.45,50,0,1,2024-07-02,1.70979,1.00000,0.00000,-0.20778,0.00000,0.03204
NFLX240705P00390000,NFLX,2024-07-05,390.00,put,0.00,0.01,0.00,0,0.01,35,0,0,2024-07-02,1.84479,-0.00033,0.00001,-0.08317,0.00074,-0.00002
NFLX240705C00400000,NFLX,2024-07-05,400.00,call,277.72,279.62,275.80,50,283.45,50,3,2,2024-07-02,1.65075,1.00000,0.00000,-0.21311,0.00000,0.03286
NFLX240705P00400000,NFLX,2024-07-05,400.00,put,0.00,0.01,0.00,0,0.01,14,0,20,2024-07-02,1.76506,-0.00034,0.00001,-0.08281,0.00077,-0.00002
NFLX240705C00410000,NFLX,2024-07-05,410.00,call,238.37,269.62,265.80,50,273.45,50,0,3,2024-07-02,1.59170,1.00000,0.00000,-0.21843,0.00000,0.03368
NFLX240705P00410000,NFLX,2024-07-05,410.00,put,0.00,0.01,0.00,0,0.01,35,0,0,2024-07-02,1.68717,-0.00036,0.00001,-0.08242,0.00080,-0.00002
NFLX240705C00420000,NFLX,2024-07-05,420.00,call,0.00,259.60,255.70,50,263.50,50,0,0,2024-07-02,1.53266,1.00000,0.00000,-0.22376,0.00000,0.03451
NFLX240705P00420000,NFLX,2024-07-05,420.00,put,0.00,0.01,0.00,0,0.31,44,0,1,2024-07-02,1.61110,-0.00037,0.00001,-0.08204,0.00084,-0.00002
NFLX240705C00430000,NFLX,2024-07-05,430.00,call,243.64,249.62,245.75,50,253.50,50,0,1,2024-07-02,1.47362,1.00000,0.00000,-0.22909,0.00000,0.03533
NFLX240705P00430000,NFLX,2024-07-05,430.00,put,0.00,0.01,0.00,0,0.15,15,0,0,2024-07-02,1.53672,-0.00039,0.00001,-0.08164,0.00087,-0.00002
NFLX240705C00440000,NFLX,2024-07-05,440.00,call,0.00,239.75,236.00,50,243.50,50,0,0,2024-07-02,1.41457,1.00000,0.00000,-0.23442,0.00000,0.03615
NFLX240705P00440000,NFLX,2024-07-05,440.00,put,0.00,0.01,0.00,0,0.53,79,0,0,2024-07-02,1.46400,-0.00041,0.00002,-0.08128,0.00091,-0.00002
NFLX240705C00450000,NFLX,2024-07-05,450.00,call,0.00,229.75,226.00,50,233.50,50,0,0,2024-07-02,1.35553,1.00000,0.00000,-0.23974,0.00000,0.03697
NFLX240705P00450000,NFLX,2024-07-05,450.00,put,0.00,0.01,0.00,0,0.15,15,0,0,2024-07-02,1.39266,-0.00043,0.00002,-0.08082,0.00096,-0.00002
NFLX240705C00460000,NFLX,2024-07-05,460.00,call,216.73,219.75,216.00,50,223.50,50,0,2,2024-07-02,1.29648,1.00000,0.00000,-0.24507,0.00000,0.03779
NFLX240705P00460000,NFLX,2024-07-05,460.00,put,0.00,0.01,0.00,0,0.54,79,0,6,2024-07-02,1.32285,-0.00045,0.00002,-0.08040,0.00100,-0.00003
NFLX240705C00470000,NFLX,2024-07-05,470.00,call,0.00,209.62,205.75,50,213.50,50,0,0,2024-07-02,1.23744,1.00000,0.00000,-0.25040,0.00000,0.03861
NFLX240705P00470000,NFLX,2024-07-05,470.00,put,0.00,0.01,0.00,0,0.55,93,0,0,2024-07-02,1.25441,-0.00048,0.00002,-0.07997,0.00105,-0.00003
NFLX240705C00480000,NFLX,2024-07-05,480.00,call,0.00,199.65,195.75,50,203.55,50,0,0,2024-07-02,1.17840,1.00000,0.00000,-0.25573,0.00000,0.03943
NFLX240705P00480000,NFLX,2024-07-05,480.00,put,0.00,0.01,0.00,0,0.18,75,0,2,2024-07-02,1.18718,-0.00050,0.00002,-0.07947,0.00110,-0.00003
NFLX240705C00490000,NFLX,2024-07-05,490.00,call,191.36,189.68,185.80,50,193.55,50,0,2,2024-07-02,1.11935,1.00000,0.00000,-0.26106,0.00000,0.04026
NFLX240705P00490000,NFLX,2024-07-05,490.00,put,0.00,0.01,0.00,0,0.18,64,0,1,2024-07-02,1.12118,-0.00053,0.00003,-0.07893,0.00116,-0.00003
NFLX240705C00495000,NFLX,2024-07-05,495.00,call,189.30,184.68,180.80,50,188.55,50,0,1,2024-07-02,1.08983,1.00000,0.00000,-0.26372,0.00000,0.04067
NFLX240705P00495000,NFLX,2024-07-05,495.00,put,0.00,0.01,0.00,0,0.51,81,0,2,2024-07-02,1.08871,-0.00055,0.00003,-0.07874,0.00119,-0.00003
NFLX240705C00500000,NFLX,2024-07-05,500.00,call,0.00,179.80,176.05,50,183.55,50,0,0,2024-07-02,0.90411,0.99992,0.00001,-0.27663,0.00019,0.04107
NFLX240705P00500000,NFLX,2024-07-05,500.00,put,0.00,0.01,0.00,0,0.14,41,0,3,2024-07-02,1.05639,-0.00056,0.00003,-0.07842,0.00122,-0.00003
NFLX240705C00505000,NFLX,2024-07-05,505.00,call,149.67,174.73,170.90,50,178.55,50,0,5,2024-07-02,1.03079,1.00000,0.00000,-0.26905,0.00000,0.04149
NFLX240705P00505000,NFLX,2024-07-05,505.00,put,0.00,0.01,0.00,0,0.53,62,0,1,2024-07-02,1.02438,-0.00058,0.00003,-0.07813,0.00126,-0.00003
NFLX240705C00510000,NFLX,2024-07-05,510.00,call,0.00,169.73,165.90,50,173.55,50,0,0,2024-07-02,1.00127,1.00000,0.00000,-0.27171,0.00000,0.04190
NFLX240705P00510000,NFLX,2024-07-05,510.00,put,0.00,0.01,0.00,0,0.19,16,0,0,2024-07-02,0.99267,-0.00060,0.00003,-0.07785,0.00129,-0.00003
NFLX240705C00515000,NFLX,2024-07-05,515.00,call,165.52,164.80,161.05,50,168.55,50,0,1,2024-07-02,0.97174,1.00000,0.00000,-0.27437,0.00000,0.04231
NFLX240705P00515000,NFLX,2024-07-05,515.00,put,0.00,0.01,0.00,0,0.08,39,0,37,2024-07-02,0.96127,-0.00062,0.00004,-0.07761,0.00133,-0.00004
NFLX240705C00520000,NFLX,2024-07-05,520.00,call,161.10,159.80,156.05,50,163.55,50,0,1,2024-07-02,0.94222,1.00000,0.00000,-0.27704,0.00000,0.04272
NFLX240705P00520000,NFLX,2024-07-05,520.00,put,0.00,0.01,0.00,0,0.15,59,0,2,2024-07-02,0.93002,-0.00064,0.00004,-0.07728,0.00137,-0.00004
NFLX240705C00525000,NFLX,2024-07-05,525.00,call,147.48,154.68,150.80,50,158.55,50,2,2,2024-07-02,0.91270,1.00000,0.00000,-0.27970,0.00000,0.04313
NFLX240705P00525000,NFLX,2024-07-05,525.00,put,0.00,0.01,0.00,0,0.11,56,0,75,2024-07-02,0.89908,-0.00066,0.00004,-0.07698,0.00141,-0.00004
NFLX240705C00530000,NFLX,2024-07-05,530.00,call,142.05,149.68,145.80,50,153.55,50,0,2,2024-07-02,0.88318,1.00000,0.00000,-0.28237,0.00000,0.04354
NFLX240705P00530000,NFLX,2024-07-05,530.00,put,0.00,0.01,0.00,0,0.33,54,0,22,2024-07-02,0.86829,-0.00068,0.00004,-0.07660,0.00145,-0.00004
NFLX240705C00535000,NFLX,2024-07-05,535.00,call,145.96,144.70,140.80,50,148.60,50,1,1,2024-07-02,0.85366,1.00000,0.00000,-0.28503,0.00000,0.04395
NFLX240705P00535000,NFLX,2024-07-05,535.00,put,0.00,0.01,0.00,0,0.01,1,0,3,2024-07-02,0.83780,-0.00070,0.00005,-0.07627,0.00150,-0.00004
NFLX240705C00540000,NFLX,2024-07-05,540.00,call,0.00,139.70,135.80,50,143.60,50,0,0,2024-07-02,0.82413,1.00000,0.00000,-0.28769,0.00000,0.04436
NFLX240705P00540000,NFLX,2024-07-05,540.00,put,0.01,0.01,0.00,0,0.04,58,1,24,2024-07-02,0.80747,-0.00073,0.00005,-0.07586,0.00155,-0.00004
NFLX240705C00545000,NFLX,2024-07-05,545.00,call,127.19,134.72,130.85,50,138.60,50,0,0,2024-07-02,0.79461,1.00000,0.00000,-0.29036,0.00000,0.04477
NFLX240705P00545000,NFLX,2024-07-05,545.00,put,0.00,0.01,0.00,0,0.11,64,0,47,2024-07-02,0.77744,-0.00076,0.00005,-0.07553,0.00160,-0.00004
NFLX240705C00550000,NFLX,2024-07-05,550.00,call,131.20,129.82,126.05,50,133.60,50,0,2,2024-07-02,0.76509,1.00000,0.00000,-0.29302,0.00000,0.04519
NFLX240705P00550000,NFLX,2024-07-05,550.00,put,0.00,0.01,0.00,0,0.25,67,0,172,2024-07-02,0.74756,-0.00078,0.00006,-0.07512,0.00166,-0.00004
NFLX240705C00555000,NFLX,2024-07-05,555.00,call,120.87,124.72,120.85,50,128.60,50,0,1,2024-07-02,0.73557,1.00000,0.00000,-0.29569,0.00000,0.04560
NFLX240705P00555000,NFLX,2024-07-05,555.00,put,0.01,0.01,0.00,0,0.01,21,54,161,2024-07-02,0.71799,-0.00082,0.00006,-0.07481,0.00172,-0.00005
NFLX240705C00560000,NFLX,2024-07-05,560.00,call,119.49,119.85,116.10,50,123.60,50,0,5,2024-07-02,0.74466,0.99818,0.00013,-0.46046,0.00359,0.04590
NFLX240705P00560000,NFLX,2024-07-05,560.00,put,0.00,0.01,0.00,0,0.04,21,0,122,2024-07-02,0.68841,-0.00085,0.00007,-0.07427,0.00178,-0.00005
NFLX240705C00565000,NFLX,2024-07-05,565.00,call,106.01,114.80,111.35,50,118.25,50,0,1,2024-07-02,0.67652,1.00000,0.00000,-0.30101,0.00000,0.04642
NFLX240705P00565000,NFLX,2024-07-05,565.00,put,0.00,0.01,0.00,0,0.04,18,0,78,2024-07-02,0.65915,-0.00088,0.00007,-0.07384,0.00185,-0.00005
NFLX240705C00570000,NFLX,2024-07-05,570.00,call,106.81,110.70,107.80,50,113.60,50,0,10,2024-07-02,1.08048,0.96774,0.00109,-3.21779,0.04452,0.04496
NFLX240705P00570000,NFLX,2024-07-05,570.00,put,0.00,0.01,0.00,0,0.08,41,0,345,2024-07-02,0.63018,-0.00092,0.00008,-0.07354,0.00193,-0.00005
NFLX240705C00575000,NFLX,2024-07-05,575.00,call,98.29,105.40,102.40,50,108.40,50,0,7,2024-07-02,0.96142,0.97534,0.00098,-2.37923,0.03560,0.04582
NFLX240705P00575000,NFLX,2024-07-05,575.00,put,0.01,0.01,0.00,0,0.20,46,20,260,2024-07-02,0.60122,-0.00096,0.00009,-0.07301,0.00201,-0.00005
NFLX240705C00580000,NFLX,2024-07-05,580.00,call,93.35,100.38,97.60,50,103.15,50,0,10,2024-07-02,0.91310,0.97504,0.00104,-2.29688,0.03596,0.04621
NFLX240705P00580000,NFLX,2024-07-05,580.00,put,0.03,0.06,0.01,40,0.11,90,10,75,2024-07-02,0.67896,-0.00450,0.00031,-0.33336,0.00811,-0.00026
NFLX240705C00585000,NFLX,2024-07-05,585.00,call,90.71,95.75,93.00,50,98.50,50,0,5,2024-07-02,0.95518,0.96238,0.00139,-3.23239,0.05051,0.04588
NFLX240705P00585000,NFLX,2024-07-05,585.00,put,0.05,0.01,0.00,0,0.20,73,1,144,2024-07-02,0.54390,-0.00106,0.00011,-0.07205,0.00219,-0.00006
NFLX240705C00590000,NFLX,2024-07-05,590.00,call,83.12,89.95,86.55,50,93.35,50,0,5,2024-07-02,0.65915,0.99186,0.00055,-0.86109,0.01371,0.04801
NFLX240705P00590000,NFLX,2024-07-05,590.00,put,0.04,0.01,0.00,0,0.04,16,15,143,2024-07-02,0.51540,-0.00111,0.00012,-0.07143,0.00229,-0.00006
NFLX240705C00595000,NFLX,2024-07-05,595.00,call,81.91,84.75,81.20,50,88.30,50,0,8,2024-07-02,0.49939,1.00000,0.00000,-0.31700,0.00000,0.04888
NFLX240705P00595000,NFLX,2024-07-05,595.00,put,0.02,0.03,0.01,10,0.04,24,13,98,2024-07-02,0.53918,-0.00296,0.00027,-0.18143,0.00556,-0.00017
NFLX240705C00600000,NFLX,2024-07-05,600.00,call,74.64,80.30,77.70,50,82.90,50,1,35,2024-07-02,0.72378,0.97366,0.00137,-1.96615,0.03762,0.04778
NFLX240705P00600000,NFLX,2024-07-05,600.00,put,0.03,0.03,0.01,24,0.04,51,498,460,2024-07-02,0.50839,-0.00312,0.00030,-0.17952,0.00584,-0.00018
NFLX240705C00605000,NFLX,2024-07-05,605.00,call,72.35,75.03,71.70,50,78.35,50,0,4,2024-07-02,0.59390,0.98588,0.00098,-1.11715,0.02214,0.04890
NFLX240705P00605000,NFLX,2024-07-05,605.00,put,0.02,0.05,0.01,86,0.09,161,45,234,2024-07-02,0.50442,-0.00502,0.00047,-0.27252,0.00894,-0.00028
NFLX240705C00610000,NFLX,2024-07-05,610.00,call,64.64,69.32,66.05,50,72.60,50,1,34,2024-07-02,0.41083,1.00000,0.00000,-0.32499,0.00000,0.05012
NFLX240705P00610000,NFLX,2024-07-05,610.00,put,0.02,0.04,0.02,2,0.05,16,43,981,2024-07-02,0.46098,-0.00445,0.00046,-0.22347,0.00803,-0.00025
NFLX240705C00615000,NFLX,2024-07-05,615.00,call,62.10,65.78,63.20,50,68.35,50,0,20,2024-07-02,0.68979,0.94898,0.00247,-3.01845,0.06458,0.04760
NFLX240705P00615000,NFLX,2024-07-05,615.00,put,0.03,0.04,0.02,5,0.06,17,9,781,2024-07-02,0.42973,-0.00475,0.00052,-0.22062,0.00851,-0.00027
NFLX240705C00620000,NFLX,2024-07-05,620.00,call,52.32,60.23,57.70,54,62.75,50,1,37,2024-07-02,0.54284,0.97115,0.00197,-1.65986,0.04058,0.04929
NFLX240705P00620000,NFLX,2024-07-05,620.00,put,0.04,0.03,0.01,33,0.05,46,6,284,2024-07-02,0.38629,-0.00402,0.00050,-0.17096,0.00734,-0.00023
NFLX240705C00625000,NFLX,2024-07-05,625.00,call,54.15,54.90,52.25,50,57.55,50,5,16,2024-07-02,0.37348,0.99383,0.00076,-0.57454,0.01073,0.05100
NFLX240705P00625000,NFLX,2024-07-05,625.00,put,0.02,0.04,0.02,2,0.05,28,132,531,2024-07-02,0.36738,-0.00549,0.00069,-0.21427,0.00968,-0.00031
NFLX240705C00630000,NFLX,2024-07-05,630.00,call,50.84,50.12,48.00,50,52.25,50,3,28,2024-07-02,0.43552,0.97438,0.00222,-1.30005,0.03676,0.05031
NFLX240705P00630000,NFLX,2024-07-05,630.00,put,0.04,0.04,0.02,15,0.06,13,423,781,2024-07-02,0.33629,-0.00596,0.00082,-0.21092,0.01042,-0.00034
NFLX240705C00635000,NFLX,2024-07-05,635.00,call,45.78,45.05,42.65,50,47.45,50,6,22,2024-07-02,0.37714,0.97801,0.00226,-1.07178,0.03232,0.05092
NFLX240705P00635000,NFLX,2024-07-05,635.00,put,0.07,0.07,0.04,2,0.09,32,74,888,2024-07-02,0.32668,-0.01016,0.00134,-0.32707,0.01664,-0.00057
NFLX240705C00640000,NFLX,2024-07-05,640.00,call,40.67,39.33,36.15,50,42.50,50,2,553,2024-07-02,0.23370,1.00000,0.00000,-0.34097,0.00000,0.05258
NFLX240705P00640000,NFLX,2024-07-05,640.00,put,0.06,0.07,0.03,27,0.10,40,441,1421,2024-07-02,0.29361,-0.01118,0.00162,-0.31919,0.01810,-0.00063
NFLX240705C00645000,NFLX,2024-07-05,645.00,call,33.00,35.20,33.80,54,36.60,56,5,228,2024-07-02,0.33492,0.95991,0.00418,-1.41269,0.05319,0.05072
NFLX240705P00645000,NFLX,2024-07-05,645.00,put,0.09,0.20,0.04,1,0.36,43,1084,909,2024-07-02,0.30504,-0.02755,0.00337,-0.71457,0.03905,-0.00156
NFLX240705C00647500,NFLX,2024-07-05,647.50,call,22.10,32.78,31.10,46,34.45,55,0,47,2024-07-02,0.32806,0.95109,0.00501,-1.57308,0.06244,0.05043
NFLX240705P00647500,NFLX,2024-07-05,647.50,put,0.10,0.11,0.08,1,0.13,33,229,337,2024-07-02,0.26007,-0.01870,0.00285,-0.43900,0.02818,-0.00105
NFLX240705C00650000,NFLX,2024-07-05,650.00,call,30.30,30.20,28.75,36,31.65,50,25,147,2024-07-02,0.29406,0.95534,0.00520,-1.36818,0.05804,0.05088
NFLX240705P00650000,NFLX,2024-07-05,650.00,put,0.13,0.15,0.10,5,0.20,43,1014,1012,2024-07-02,0.25458,-0.02508,0.00374,-0.54991,0.03610,-0.00141
NFLX240705C00652500,NFLX,2024-07-05,652.50,call,26.83,27.98,26.05,55,29.90,50,1,29,2024-07-02,0.31205,0.92881,0.00707,-1.91230,0.08380,0.04958
NFLX240705P00652500,NFLX,2024-07-05,652.50,put,0.19,0.17,0.13,2,0.22,35,218,337,2024-07-02,0.24132,-0.02940,0.00450,-0.59452,0.04123,-0.00166
NFLX240705C00655000,NFLX,2024-07-05,655.00,call,26.10,25.23,23.95,28,26.50,47,68,207,2024-07-02,0.25733,0.94625,0.00689,-1.38277,0.06730,0.05078
NFLX240705P00655000,NFLX,2024-07-05,655.00,put,0.20,0.24,0.16,34,0.33,77,578,726,2024-07-02,0.23690,-0.04037,0.00595,-0.75610,0.05349,-0.00227
NFLX240705C00657500,NFLX,2024-07-05,657.50,call,24.80,23.18,21.60,22,24.75,56,22,44,2024-07-02,0.28675,0.90327,0.00969,-2.15554,0.10552,0.04855
NFLX240705P00657500,NFLX,2024-07-05,657.50,put,0.30,0.29,0.25,34,0.33,19,327,1097,2024-07-02,0.22531,-0.04961,0.00738,-0.84740,0.06315,-0.00279
NFLX240705C00660000,NFLX,2024-07-05,660.00,call,21.45,20.43,19.05,36,21.80,35,140,211,2024-07-02,0.23812,0.91702,0.01042,-1.68512,0.09415,0.04954
NFLX240705P00660000,NFLX,2024-07-05,660.00,put,0.44,0.46,0.36,7,0.56,66,560,1279,2024-07-02,0.22699,-0.07322,0.00994,-1.15566,0.08563,-0.00413
NFLX240705C00662500,NFLX,2024-07-05,662.50,call,18.00,17.88,15.00,54,20.75,53,60,77,2024-07-02,0.20992,0.91466,0.01207,-1.54969,0.09616,0.04962
NFLX240705P00662500,NFLX,2024-07-05,662.50,put,0.52,0.41,0.21,38,0.61,38,577,302,2024-07-02,0.19894,-0.07428,0.01146,-1.02067,0.08658,-0.00418
NFLX240705C00665000,NFLX,2024-07-05,665.00,call,15.50,15.78,14.55,22,17.00,37,81,228,2024-07-02,0.22044,0.86803,0.01574,-2.07201,0.13169,0.04719
NFLX240705P00665000,NFLX,2024-07-05,665.00,put,0.78,0.77,0.70,11,0.85,37,537,1327,2024-07-02,0.20961,-0.12024,0.01551,-1.52978,0.12342,-0.00678
NFLX240705C00667500,NFLX,2024-07-05,667.50,call,14.85,13.93,12.55,21,15.30,45,57,308,2024-07-02,0.23583,0.80786,0.01880,-2.70028,0.16834,0.04398
NFLX240705P00667500,NFLX,2024-07-05,667.50,put,1.14,1.07,0.96,15,1.19,32,356,488,2024-07-02,0.20535,-0.15956,0.01920,-1.81088,0.14964,-0.00900
NFLX240705C00670000,NFLX,2024-07-05,670.00,call,11.05,11.65,11.05,28,12.25,7,431,507,2024-07-02,0.21800,0.77349,0.02241,-2.73367,0.18548,0.04225
NFLX240705P00670000,NFLX,2024-07-05,670.00,put,1.50,1.48,1.43,2,1.52,3,935,729,2024-07-02,0.20153,-0.20893,0.02314,-2.09391,0.17703,-0.01179
NFLX240705C00672500,NFLX,2024-07-05,672.50,call,9.70,9.70,8.90,36,10.50,19,412,314,2024-07-02,0.21282,0.71741,0.02579,-2.95164,0.20832,0.03927
NFLX240705P00672500,NFLX,2024-07-05,672.50,put,2.03,2.00,1.61,33,2.40,31,439,294,2024-07-02,0.19696,-0.26764,0.02713,-2.33211,0.20282,-0.01511
NFLX240705C00675000,NFLX,2024-07-05,675.00,call,7.25,7.92,7.25,24,8.60,34,1339,913,2024-07-02,0.20900,0.65154,0.02872,-3.12860,0.22784,0.03574
NFLX240705P00675000,NFLX,2024-07-05,675.00,put,2.89,2.77,2.50,19,3.05,38,881,1042,2024-07-02,0.19681,-0.34000,0.03022,-2.57814,0.22575,-0.01922
NFLX240705C00677500,NFLX,2024-07-05,677.50,call,6.20,6.25,6.00,32,6.50,1,1011,406,2024-07-02,0.20260,0.57923,0.03133,-3.17589,0.24093,0.03184
NFLX240705P00677500,NFLX,2024-07-05,677.50,put,4.05,3.70,3.45,28,3.95,30,383,682,2024-07-02,0.19544,-0.41816,0.03243,-2.70709,0.24060,-0.02366
NFLX240705C00680000,NFLX,2024-07-05,680.00,call,5.00,4.92,4.75,28,5.10,2,3586,1162,2024-07-02,0.20260,0.49976,0.03196,-3.20775,0.24579,0.02751
NFLX240705P00680000,NFLX,2024-07-05,680.00,put,4.95,4.85,4.65,6,5.05,8,689,616,2024-07-02,0.19483,-0.50054,0.03324,-2.72922,0.24579,-0.02836
NFLX240705C00682500,NFLX,2024-07-05,682.50,call,3.75,3.80,3.55,33,4.05,6,1100,445,2024-07-02,0.20306,0.42078,0.03126,-3.12652,0.24093,0.02319
NFLX240705P00682500,NFLX,2024-07-05,682.50,put,6.05,6.28,6.00,7,6.55,27,317,246,2024-07-02,0.19727,-0.58172,0.03213,-2.67342,0.24062,-0.03301
NFLX240705C00685000,NFLX,2024-07-05,685.00,call,3.10,2.93,2.76,29,3.10,34,1722,852,2024-07-02,0.20611,0.34740,0.02909,-2.97775,0.22758,0.01916
NFLX240705P00685000,NFLX,2024-07-05,685.00,put,7.10,8.25,7.45,7,9.05,38,160,203,2024-07-02,0.21495,-0.64633,0.02807,-2.75677,0.22907,-0.03678
NFLX240705C00687500,NFLX,2024-07-05,687.50,call,2.03,2.21,1.97,41,2.46,76,681,330,2024-07-02,0.20824,0.28059,0.02626,-2.73043,0.20761,0.01549
NFLX240705P00687500,NFLX,2024-07-05,687.50,put,10.50,10.28,8.80,7,11.75,95,11,89,2024-07-02,0.22958,-0.70029,0.02457,-2.73135,0.21412,-0.03996
NFLX240705C00690000,NFLX,2024-07-05,690.00,call,1.52,1.50,1.37,51,1.62,3,2575,1186,2024-07-02,0.20260,0.21319,0.02329,-2.28426,0.17914,0.01178
NFLX240705P00690000,NFLX,2024-07-05,690.00,put,12.03,12.07,10.80,7,13.35,64,11,76,2024-07-02,0.22699,-0.76048,0.02220,-2.36000,0.19132,-0.04347
NFLX240705C00692500,NFLX,2024-07-05,692.50,call,1.17,1.17,1.08,4,1.25,25,566,369,2024-07-02,0.21068,0.17016,0.01951,-2.06039,0.15600,0.00941
NFLX240705P00692500,NFLX,2024-07-05,692.50,put,17.48,13.68,12.65,7,14.70,29,5,15,2024-07-02,0.20367,-0.83818,0.01953,-1.56017,0.15102,-0.04794
