contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
GOOGL240705P00190000,GOOGL,2024-07-05,190.00,put,4.70,4.88,3.70,58,6.05,71,173,8,2024-07-02,0.22440,-0.88790,0.05058,-0.34669,0.03201,-0.01392
GOOGL240705C00192500,GOOGL,2024-07-05,192.50,call,0.02,0.03,0.02,118,0.03,52,516,857,2024-07-02,0.20916,0.02303,0.01553,-0.11882,0.00916,0.00035
GOOGL240705P00192500,GOOGL,2024-07-05,192.50,put,7.60,7.43,6.05,73,8.80,52,4,7,2024-07-02,0.32348,-0.89995,0.03232,-0.48737,0.02948,-0.01431
GOOGL240705C00195000,GOOGL,2024-07-05,195.00,call,0.01,0.01,0.01,82,0.02,1,135,3154,2024-07-02,0.23141,0.00784,0.00554,-0.05170,0.00362,0.00012
GOOGL240705P00195000,GOOGL,2024-07-05,195.00,put,0.00,10.43,9.45,27,11.40,52,0,8,2024-07-02,0.54924,-0.84074,0.02630,-1.27256,0.04074,-0.01366
GOOGL240705C00197500,GOOGL,2024-07-05,197.50,call,0.02,0.01,0.00,0,0.02,1,231,566,2024-07-02,0.28156,0.00656,0.00389,-0.05355,0.00309,0.00010
GOOGL240705P00197500,GOOGL,2024-07-05,197.50,put,0.00,12.55,11.55,52,13.55,52,0,1,2024-07-02,0.52287,-0.90642,0.01904,-0.79673,0.02807,-0.01483
GOOGL240705C00200000,GOOGL,2024-07-05,200.00,call,0.01,0.01,0.00,0,0.04,10,195,341,2024-07-02,0.33019,0.00568,0.00292,-0.05519,0.00272,0.00009
GOOGL240705P00200000,GOOGL,2024-07-05,200.00,put,14.75,14.93,14.10,52,15.75,55,26,0,2024-07-02,0.54741,-0.93463,0.01385,-0.61203,0.02139,-0.01546
GOOGL240705C00202500,GOOGL,2024-07-05,202.50,call,0.01,0.01,0.00,0,0.01,25,0,203,2024-07-02,0.37745,0.00503,0.00229,-0.05658,0.00244,0.00008
GOOGL240705P00202500,GOOGL,2024-07-05,202.50,put,0.00,17.88,16.85,55,18.90,56,0,0,2024-07-02,0.78673,-0.88633,0.01457,-1.45020,0.03233,-0.01496
GOOGL240705C00205000,GOOGL,2024-07-05,205.00,call,0.01,0.01,0.00,0,0.02,1,80,755,2024-07-02,0.42348,0.00453,0.00186,-0.05778,0.00223,0.00007
GOOGL240705P00205000,GOOGL,2024-07-05,205.00,put,0.00,20.30,19.15,62,21.45,52,0,0,2024-07-02,0.83658,-0.90194,0.01231,-1.37870,0.02905,-0.01540
GOOGL240705C00207500,GOOGL,2024-07-05,207.50,call,0.01,0.01,0.00,0,0.01,9,0,41,2024-07-02,0.46845,0.00414,0.00155,-0.05887,0.00205,0.00006
GOOGL240705P00207500,GOOGL,2024-07-05,207.50,put,0.00,22.85,21.65,52,24.05,58,0,0,2024-07-02,0.92713,-0.90369,0.01097,-1.51575,0.02867,-0.01564
GOOGL240705C00210000,GOOGL,2024-07-05,210.00,call,0.01,0.01,0.00,0,0.01,599,1,1018,2024-07-02,0.51250,0.00382,0.00132,-0.05992,0.00191,0.00006
GOOGL240705P00210000,GOOGL,2024-07-05,210.00,put,0.00,24.83,23.35,72,26.30,58,0,0,2024-07-02,0.74100,-0.96618,0.00604,-0.46011,0.01262,-0.01675
GOOGL240705C00215000,GOOGL,2024-07-05,215.00,call,0.01,0.01,0.00,0,0.01,11,0,114,2024-07-02,0.59771,0.00332,0.00100,-0.06155,0.00168,0.00005
GOOGL240705P00215000,GOOGL,2024-07-05,215.00,put,0.00,30.02,28.45,50,31.60,50,0,0,2024-07-02,0.98414,-0.94742,0.00650,-0.96978,0.01803,-0.01689
GOOGL240705C00220000,GOOGL,2024-07-05,220.00,call,0.02,0.01,0.00,0,0.01,10,0,42,2024-07-02,0.67972,0.00295,0.00079,-0.06295,0.00152,0.00004
GOOGL240705P00220000,GOOGL,2024-07-05,220.00,put,0.00,35.15,33.45,54,36.85,69,0,0,2024-07-02,1.17453,-0.94035,0.00601,-1.31131,0.01991,-0.01721
GOOGL240705C00225000,GOOGL,2024-07-05,225.00,call,0.01,0.01,0.00,0,0.21,16,0,71,2024-07-02,0.75899,0.00268,0.00065,-0.06424,0.00139,0.00004
GOOGL240705P00225000,GOOGL,2024-07-05,225.00,put,0.00,40.12,38.40,58,41.85,68,0,0,2024-07-02,1.27742,-0.94710,0.00503,-1.29288,0.01812,-0.01772
GOOGL240705C00230000,GOOGL,2024-07-05,230.00,call,0.02,0.01,0.00,0,0.01,21,0,392,2024-07-02,0.83551,0.00245,0.00054,-0.06528,0.00128,0.00004
GOOGL240705P00230000,GOOGL,2024-07-05,230.00,put,0.00,45.20,43.60,50,46.80,50,0,0,2024-07-02,1.43550,-0.94460,0.00464,-1.52351,0.01879,-0.01810
GOOGL240705C00235000,GOOGL,2024-07-05,235.00,call,0.01,0.01,0.00,0,0.01,10,0,1,2024-07-02,0.90975,0.00227,0.00047,-0.06626,0.00119,0.00003
GOOGL240705P00235000,GOOGL,2024-07-05,235.00,put,0.00,50.12,48.40,58,51.85,68,0,0,2024-07-02,1.50059,-0.95330,0.00388,-1.37627,0.01640,-0.01863
GOOGL240705C00240000,GOOGL,2024-07-05,240.00,call,0.01,0.01,0.00,0,0.21,61,0,1,2024-07-02,0.98185,0.00212,0.00041,-0.06719,0.00112,0.00003
GOOGL240705P00240000,GOOGL,2024-07-05,240.00,put,0.00,55.20,53.55,61,56.85,71,0,0,2024-07-02,1.65485,-0.95036,0.00369,-1.61048,0.01722,-0.01901
GOOGL240705C00245000,GOOGL,2024-07-05,245.00,call,0.01,0.01,0.00,0,0.21,75,0,20,2024-07-02,1.05197,0.00199,0.00036,-0.06807,0.00106,0.00003
GOOGL240705P00245000,GOOGL,2024-07-05,245.00,put,0.00,60.02,58.40,50,61.65,50,0,0,2024-07-02,1.63778,-0.96453,0.00284,-1.17974,0.01312,-0.01962
GOOGL240705C00250000,GOOGL,2024-07-05,250.00,call,0.00,0.01,0.00,0,0.21,54,0,0,2024-07-02,1.11996,0.00188,0.00032,-0.06875,0.00101,0.00003
GOOGL240705P00250000,GOOGL,2024-07-05,250.00,put,0.00,65.15,63.45,59,66.85,68,0,0,2024-07-02,1.82802,-0.95760,0.00294,-1.55778,0.01517,-0.01993
GOOGL240705C00255000,GOOGL,2024-07-05,255.00,call,0.01,0.01,0.00,0,0.01,1,0,1,2024-07-02,1.18642,0.00179,0.00029,-0.06952,0.00096,0.00003
GOOGL240705P00255000,GOOGL,2024-07-05,255.00,put,0.00,70.07,68.55,50,71.60,50,0,0,2024-07-02,1.86765,-0.96410,0.00252,-1.37289,0.01325,-0.02044
GOOGL240712C00075000,GOOGL,2024-07-12,75.00,call,0.00,110.38,110.05,50,110.70,20,0,0,2024-07-02,1.96613,0.99839,0.00009,-0.09707,0.00160,0.02043
GOOGL240712P00075000,GOOGL,2024-07-12,75.00,put,0.00,0.01,0.00,0,0.01,401,0,0,2024-07-02,1.77863,-0.00063,0.00004,-0.02194,0.00068,-0.00003
GOOGL240712C00080000,GOOGL,2024-07-12,80.00,call,0.00,105.40,105.05,50,105.75,50,0,0,2024-07-02,1.89844,0.99770,0.00012,-0.11879,0.00221,0.02176
GOOGL240712P00080000,GOOGL,2024-07-12,80.00,put,0.00,0.01,0.00,0,0.22,16,0,2,2024-07-02,1.65729,-0.00068,0.00005,-0.02181,0.00072,-0.00004
GOOGL240712C00085000,GOOGL,2024-07-12,85.00,call,0.00,100.42,100.10,50,100.75,50,0,0,2024-07-02,1.81842,0.99696,0.00017,-0.13910,0.00284,0.02308
GOOGL240712P00085000,GOOGL,2024-07-12,85.00,put,0.00,0.01,0.00,0,0.22,15,0,0,2024-07-02,1.54342,-0.00073,0.00005,-0.02168,0.00077,-0.00004
GOOGL240712C00090000,GOOGL,2024-07-12,90.00,call,0.00,95.42,95.10,50,95.75,20,0,0,2024-07-02,1.66842,0.99709,0.00017,-0.13081,0.00273,0.02446
GOOGL240712P00090000,GOOGL,2024-07-12,90.00,put,0.00,0.01,0.00,0,0.22,16,0,0,2024-07-02,1.43611,-0.00078,0.00006,-0.02156,0.00083,-0.00004
GOOGL240712C00095000,GOOGL,2024-07-12,95.00,call,0.00,90.42,90.10,50,90.75,50,0,0,2024-07-02,1.52544,0.99725,0.00018,-0.12235,0.00259,0.02584
GOOGL240712P00095000,GOOGL,2024-07-12,95.00,put,0.00,0.01,0.00,0,0.22,16,0,0,2024-07-02,1.33428,-0.00084,0.00007,-0.02140,0.00088,-0.00005
GOOGL240712C00100000,GOOGL,2024-07-12,100.00,call,82.74,85.42,85.10,50,85.75,20,0,13,2024-07-02,1.38809,0.99748,0.00018,-0.11368,0.00240,0.02722
GOOGL240712P00100000,GOOGL,2024-07-12,100.00,put,0.00,0.01,0.00,0,0.22,15,0,0,2024-07-02,1.23764,-0.00091,0.00008,-0.02124,0.00094,-0.00005
GOOGL240712C00105000,GOOGL,2024-07-12,105.00,call,77.70,80.45,80.10,50,80.80,50,0,3,2024-07-02,1.35867,0.99589,0.00029,-0.14764,0.00372,0.02850
GOOGL240712P00105000,GOOGL,2024-07-12,105.00,put,0.00,0.01,0.00,0,0.22,49,0,0,2024-07-02,1.14557,-0.00098,0.00009,-0.02107,0.00101,-0.00005
GOOGL240712C00110000,GOOGL,2024-07-12,110.00,call,75.32,75.45,75.10,50,75.80,50,1,1,2024-07-02,1.23703,0.99603,0.00031,-0.13953,0.00361,0.02988
GOOGL240712P00110000,GOOGL,2024-07-12,110.00,put,0.00,0.01,0.00,0,0.02,21,0,0,2024-07-02,1.05746,-0.00106,0.00011,-0.02087,0.00109,-0.00006
GOOGL240712C00115000,GOOGL,2024-07-12,115.00,call,66.35,70.47,70.15,50,70.80,20,0,1,2024-07-02,1.17041,0.99484,0.00041,-0.15799,0.00456,0.03118
GOOGL240712P00115000,GOOGL,2024-07-12,115.00,put,0.00,0.01,0.00,0,0.02,21,0,0,2024-07-02,0.97316,-0.00115,0.00013,-0.02068,0.00117,-0.00006
GOOGL240712C00120000,GOOGL,2024-07-12,120.00,call,62.98,65.47,65.15,50,65.80,50,0,10,2024-07-02,1.05959,0.99494,0.00045,-0.15003,0.00448,0.03256
GOOGL240712P00120000,GOOGL,2024-07-12,120.00,put,0.00,0.01,0.00,0,0.02,21,0,0,2024-07-02,0.89222,-0.00125,0.00015,-0.02048,0.00127,-0.00007
GOOGL240712C00125000,GOOGL,2024-07-12,125.00,call,0.00,60.47,60.15,50,60.80,50,0,0,2024-07-02,0.95319,0.99508,0.00049,-0.14208,0.00437,0.03393
GOOGL240712P00125000,GOOGL,2024-07-12,125.00,put,0.00,0.01,0.00,0,0.02,20,0,2,2024-07-02,0.81417,-0.00136,0.00018,-0.02024,0.00137,-0.00007
GOOGL240712C00130000,GOOGL,2024-07-12,130.00,call,54.80,55.50,55.15,50,55.85,50,1,90,2024-07-02,0.90838,0.99266,0.00073,-0.17173,0.00623,0.03517
GOOGL240712P00130000,GOOGL,2024-07-12,130.00,put,0.00,0.01,0.00,0,0.02,20,0,0,2024-07-02,0.73887,-0.00150,0.00021,-0.01997,0.00149,-0.00008
GOOGL240712C00135000,GOOGL,2024-07-12,135.00,call,47.53,50.50,50.15,50,50.85,50,0,2,2024-07-02,0.81036,0.99259,0.00082,-0.16402,0.00628,0.03654
GOOGL240712P00135000,GOOGL,2024-07-12,135.00,put,0.00,0.01,0.00,0,0.02,20,0,1,2024-07-02,0.66616,-0.00165,0.00026,-0.01971,0.00164,-0.00009
GOOGL240712C00140000,GOOGL,2024-07-12,140.00,call,37.95,45.53,45.20,50,45.85,50,0,2,2024-07-02,0.75655,0.98956,0.00119,-0.19054,0.00848,0.03775
GOOGL240712P00140000,GOOGL,2024-07-12,140.00,put,0.00,0.01,0.00,0,0.03,7,0,13,2024-07-02,0.59558,-0.00184,0.00032,-0.01939,0.00180,-0.00010
GOOGL240712C00145000,GOOGL,2024-07-12,145.00,call,39.20,40.53,40.20,50,40.85,20,4,11,2024-07-02,0.66448,0.98914,0.00141,-0.18258,0.00878,0.03910
GOOGL240712P00145000,GOOGL,2024-07-12,145.00,put,0.01,0.01,0.00,0,0.03,7,7,42,2024-07-02,0.52698,-0.00206,0.00040,-0.01903,0.00200,-0.00011
GOOGL240712C00148000,GOOGL,2024-07-12,148.00,call,0.00,37.53,37.20,50,37.85,50,0,0,2024-07-02,0.61082,0.98884,0.00157,-0.17786,0.00899,0.03990
GOOGL240712P00148000,GOOGL,2024-07-12,148.00,put,0.00,0.01,0.00,0,0.04,33,0,0,2024-07-02,0.48674,-0.00223,0.00047,-0.01881,0.00214,-0.00012
GOOGL240712C00149000,GOOGL,2024-07-12,149.00,call,0.00,36.53,36.20,50,36.85,50,0,0,2024-07-02,0.59314,0.98874,0.00163,-0.17625,0.00906,0.04017
GOOGL240712P00149000,GOOGL,2024-07-12,149.00,put,0.00,0.01,0.00,0,0.04,21,0,0,2024-07-02,0.47348,-0.00229,0.00049,-0.01873,0.00219,-0.00012
GOOGL240712C00150000,GOOGL,2024-07-12,150.00,call,34.40,35.53,35.20,50,35.85,20,0,27,2024-07-02,0.57561,0.98863,0.00169,-0.17468,0.00914,0.04044
GOOGL240712P00150000,GOOGL,2024-07-12,150.00,put,0.00,0.01,0.00,0,0.03,11,0,37,2024-07-02,0.46022,-0.00235,0.00052,-0.01864,0.00225,-0.00012
GOOGL240712C00155000,GOOGL,2024-07-12,155.00,call,29.45,30.55,30.20,50,30.90,50,0,8,2024-07-02,0.50869,0.98523,0.00240,-0.18737,0.01146,0.04163
GOOGL240712P00155000,GOOGL,2024-07-12,155.00,put,0.02,0.03,0.02,20,0.03,20,22,229,2024-07-02,0.44482,-0.00662,0.00136,-0.04549,0.00569,-0.00034
GOOGL240712C00157500,GOOGL,2024-07-12,157.50,call,24.50,28.05,27.70,50,28.40,50,0,7,2024-07-02,0.46616,0.98461,0.00271,-0.18323,0.01187,0.04228
GOOGL240712P00157500,GOOGL,2024-07-12,157.50,put,0.00,0.01,0.00,0,0.04,34,0,293,2024-07-02,0.36281,-0.00293,0.00080,-0.01788,0.00274,-0.00015
GOOGL240712C00160000,GOOGL,2024-07-12,160.00,call,25.00,25.57,25.25,50,25.90,20,10,152,2024-07-02,0.43918,0.98084,0.00347,-0.19794,0.01431,0.04277
