contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
AAPL240705C00160000,AAPL,2024-07-05,160.00,call,56.60,60.35,59.05,60,61.65,52,0,18,2024-07-02,1.20425,0.99859,0.00019,-0.15254,0.00092,0.01312
AAPL240705P00160000,AAPL,2024-07-05,160.00,put,0.00,0.01,0.00,0,0.01,700,0,288,2024-07-02,1.20517,-0.00142,0.00019,-0.06779,0.00093,-0.00003
AAPL240705C00165000,AAPL,2024-07-05,165.00,call,48.09,55.90,55.00,50,56.80,59,0,34,2024-07-02,1.85607,0.96436,0.00212,-1.85185,0.01566,0.01286
AAPL240705P00165000,AAPL,2024-07-05,165.00,put,0.00,0.01,0.00,0,0.01,525,0,733,2024-07-02,1.09770,-0.00155,0.00023,-0.06694,0.00101,-0.00003
AAPL240705C00170000,AAPL,2024-07-05,170.00,call,49.52,50.28,49.10,30,51.45,59,25,174,2024-07-02,0.91573,1.00000,0.00000,-0.09057,0.00000,0.01397
AAPL240705P00170000,AAPL,2024-07-05,170.00,put,0.01,0.01,0.00,0,0.01,380,5,986,2024-07-02,0.99283,-0.00171,0.00028,-0.06597,0.00110,-0.00003
AAPL240705C00175000,AAPL,2024-07-05,175.00,call,44.39,45.17,44.55,51,45.80,30,11,147,2024-07-02,0.82465,1.00000,0.00000,-0.09323,0.00000,0.01438
AAPL240705P00175000,AAPL,2024-07-05,175.00,put,0.01,0.01,0.00,0,0.01,442,6,1154,2024-07-02,0.89054,-0.00189,0.00034,-0.06503,0.00120,-0.00004
AAPL240705C00180000,AAPL,2024-07-05,180.00,call,40.29,40.33,39.85,52,40.80,30,34,420,2024-07-02,0.73357,1.00000,0.00000,-0.09590,0.00000,0.01479
AAPL240705P00180000,AAPL,2024-07-05,180.00,put,0.01,0.01,0.00,0,0.01,207,46,2445,2024-07-02,0.79024,-0.00212,0.00042,-0.06386,0.00133,-0.00004
AAPL240705C00182500,AAPL,2024-07-05,182.50,call,34.10,37.83,36.70,65,38.95,52,0,517,2024-07-02,0.68803,1.00000,0.00000,-0.09723,0.00000,0.01499
AAPL240705P00182500,AAPL,2024-07-05,182.50,put,0.01,0.01,0.00,0,0.01,198,1,664,2024-07-02,0.74085,-0.00225,0.00048,-0.06324,0.00141,-0.00004
AAPL240705C00185000,AAPL,2024-07-05,185.00,call,35.05,35.70,35.00,52,36.40,60,17,1614,2024-07-02,1.11691,0.96232,0.00368,-1.20769,0.01639,0.01449
AAPL240705P00185000,AAPL,2024-07-05,185.00,put,0.01,0.01,0.00,0,0.01,12,1258,3252,2024-07-02,0.69192,-0.00240,0.00054,-0.06259,0.00149,-0.00004
AAPL240705C00187500,AAPL,2024-07-05,187.50,call,32.38,32.70,31.60,69,33.80,52,12,547,2024-07-02,0.59695,1.00000,0.00000,-0.09989,0.00000,0.01540
AAPL240705P00187500,AAPL,2024-07-05,187.50,put,0.01,0.01,0.00,0,0.01,1,1048,1456,2024-07-02,0.64344,-0.00257,0.00062,-0.06193,0.00159,-0.00005
AAPL240705C00190000,AAPL,2024-07-05,190.00,call,30.47,29.98,29.15,30,30.80,30,101,1314,2024-07-02,0.55141,1.00000,0.00000,-0.10123,0.00000,0.01561
AAPL240705P00190000,AAPL,2024-07-05,190.00,put,0.01,0.01,0.00,0,0.02,51,2040,11628,2024-07-02,0.59528,-0.00277,0.00072,-0.06115,0.00170,-0.00005
AAPL240705C00192500,AAPL,2024-07-05,192.50,call,27.33,27.80,26.75,53,28.85,50,9,73,2024-07-02,0.50587,1.00000,0.00000,-0.10256,0.00000,0.01581
AAPL240705P00192500,AAPL,2024-07-05,192.50,put,0.02,0.01,0.00,0,0.02,10,2665,5675,2024-07-02,0.54741,-0.00299,0.00083,-0.06028,0.00182,-0.00005
AAPL240705C00195000,AAPL,2024-07-05,195.00,call,25.50,25.48,24.75,88,26.20,76,592,2341,2024-07-02,0.69055,0.97641,0.00404,-0.56799,0.01112,0.01558
AAPL240705P00195000,AAPL,2024-07-05,195.00,put,0.01,0.01,0.01,202,0.02,10,2953,5182,2024-07-02,0.49985,-0.00325,0.00099,-0.05934,0.00196,-0.00006
AAPL240705C00197500,AAPL,2024-07-05,197.50,call,22.55,23.25,22.60,52,23.90,91,33,139,2024-07-02,0.78338,0.94272,0.00734,-1.19133,0.02294,0.01516
AAPL240705P00197500,AAPL,2024-07-05,197.50,put,0.02,0.03,0.02,95,0.03,30,2078,1824,2024-07-02,0.51266,-0.00865,0.00229,-0.14513,0.00469,-0.00016
AAPL240705C00200000,AAPL,2024-07-05,200.00,call,20.49,20.48,20.05,89,20.90,60,704,8672,2024-07-02,0.56616,0.97225,0.00564,-0.54181,0.01273,0.01592
AAPL240705P00200000,AAPL,2024-07-05,200.00,put,0.02,0.03,0.02,166,0.03,10,5315,10219,2024-07-02,0.46052,-0.00955,0.00278,-0.14209,0.00511,-0.00018
AAPL240705C00202500,AAPL,2024-07-05,202.50,call,17.60,18.00,17.25,50,18.75,96,147,706,2024-07-02,0.51799,0.96592,0.00731,-0.57950,0.01510,0.01601
AAPL240705P00202500,AAPL,2024-07-05,202.50,put,0.04,0.04,0.03,14,0.04,72,3675,4099,2024-07-02,0.42440,-0.01332,0.00403,-0.17465,0.00683,-0.00024
AAPL240705C00205000,AAPL,2024-07-05,205.00,call,15.20,15.32,15.05,88,15.60,5,3107,4361,2024-07-02,0.27816,1.00000,0.00000,-0.10922,0.00000,0.01684
AAPL240705P00205000,AAPL,2024-07-05,205.00,put,0.05,0.04,0.04,27,0.05,176,4937,10229,2024-07-02,0.37059,-0.01507,0.00514,-0.16939,0.00759,-0.00028
AAPL240705C00207500,AAPL,2024-07-05,207.50,call,12.80,13.15,12.85,1,13.45,78,761,5563,2024-07-02,0.45702,0.92959,0.01478,-0.85096,0.02693,0.01575
AAPL240705P00207500,AAPL,2024-07-05,207.50,put,0.05,0.07,0.05,79,0.08,407,6773,11901,2024-07-02,0.34543,-0.02639,0.00887,-0.25350,0.01221,-0.00048
AAPL240705C00210000,AAPL,2024-07-05,210.00,call,10.55,10.47,10.20,22,10.75,32,1833,10241,2024-07-02,0.31068,0.95772,0.01453,-0.44705,0.01800,0.01648
AAPL240705P00210000,AAPL,2024-07-05,210.00,put,0.07,0.07,0.06,289,0.07,680,30884,27995,2024-07-02,0.28705,-0.03112,0.01224,-0.24091,0.01401,-0.00057
AAPL240705C00212500,AAPL,2024-07-05,212.50,call,8.10,8.05,7.70,12,8.40,9,3232,14128,2024-07-02,0.27973,0.92591,0.02510,-0.58098,0.02801,0.01610
AAPL240705P00212500,AAPL,2024-07-05,212.50,put,0.09,0.10,0.09,320,0.10,300,27172,20018,2024-07-02,0.24376,-0.04887,0.02080,-0.29409,0.02022,-0.00089
AAPL240705C00215000,AAPL,2024-07-05,215.00,call,5.70,5.62,5.50,1,5.75,232,29489,26775,2024-07-02,0.22791,0.88562,0.04249,-0.63633,0.03861,0.01557
AAPL240705P00215000,AAPL,2024-07-05,215.00,put,0.18,0.17,0.17,5,0.18,1,71756,17800,2024-07-02,0.20382,-0.08956,0.03975,-0.39003,0.03231,-0.00164
AAPL240705C00217500,AAPL,2024-07-05,217.50,call,3.30,3.40,3.30,157,3.50,27,63722,22431,2024-07-02,0.19818,0.76966,0.07679,-0.82020,0.06069,0.01365
AAPL240705P00217500,AAPL,2024-07-05,217.50,put,0.44,0.43,0.42,1,0.44,433,74563,4369,2024-07-02,0.18050,-0.20946,0.07983,-0.60616,0.05746,-0.00383
AAPL240705C00220000,AAPL,2024-07-05,220.00,call,1.70,1.69,1.69,2,1.70,750,185721,38080,2024-07-02,0.18843,0.54220,0.10543,-0.97083,0.07922,0.00968
AAPL240705P00220000,AAPL,2024-07-05,220.00,put,1.18,1.17,1.15,8,1.20,6,36217,1653,2024-07-02,0.16907,-0.45372,0.11737,-0.75995,0.07913,-0.00831
AAPL240705C00222500,AAPL,2024-07-05,222.50,call,0.67,0.66,0.65,43,0.66,2,71780,15724,2024-07-02,0.18614,0.28688,0.09162,-0.80343,0.06801,0.00514
AAPL240705P00222500,AAPL,2024-07-05,222.50,put,2.67,2.71,2.62,1,2.80,14,1774,125,2024-07-02,0.17379,-0.72696,0.09580,-0.61519,0.06640,-0.01338
AAPL240705C00225000,AAPL,2024-07-05,225.00,call,0.22,0.23,0.22,186,0.23,20,49191,26467,2024-07-02,0.19468,0.12097,0.05175,-0.48985,0.04017,0.00217
AAPL240705P00225000,AAPL,2024-07-05,225.00,put,4.80,4.85,4.40,23,5.30,34,271,65,2024-07-02,0.19178,-0.88260,0.05143,-0.35267,0.03933,-0.01638
AAPL240705C00227500,AAPL,2024-07-05,227.50,call,0.09,0.08,0.08,317,0.09,214,11324,8661,2024-07-02,0.20839,0.04679,0.02350,-0.25306,0.01953,0.00084
AAPL240705P00227500,AAPL,2024-07-05,227.50,put,7.60,7.45,6.90,38,8.00,86,48,30,2024-07-02,0.28934,-0.88520,0.03355,-0.57351,0.03871,-0.01664
AAPL240705C00230000,AAPL,2024-07-05,230.00,call,0.05,0.04,0.04,438,0.05,378,11700,23555,2024-07-02,0.23522,0.02298,0.01159,-0.15827,0.01087,0.00041
AAPL240705P00230000,AAPL,2024-07-05,230.00,put,9.80,9.38,8.65,75,10.10,39,38,46,2024-07-02,0.17724,-1.00000,0.00000,0.12254,0.00000,-0.01890
AAPL240705C00232500,AAPL,2024-07-05,232.50,call,0.03,0.03,0.02,144,0.03,174,973,3972,2024-07-02,0.27272,0.01556,0.00718,-0.13133,0.00781,0.00028
AAPL240705P00232500,AAPL,2024-07-05,232.50,put,13.35,12.25,11.00,91,13.50,75,21,21,2024-07-02,0.34315,-0.95612,0.01355,-0.26841,0.01855,-0.01832
AAPL240705C00235000,AAPL,2024-07-05,235.00,call,0.01,0.01,0.01,141,0.02,144,1119,7745,2024-07-02,0.27867,0.00567,0.00290,-0.05537,0.00323,0.00010
AAPL240705P00235000,AAPL,2024-07-05,235.00,put,15.75,14.75,13.50,91,16.00,85,1,1,2024-07-02,0.39818,-0.96105,0.01061,-0.28722,0.01684,-0.01861
AAPL240705C00237500,AAPL,2024-07-05,237.50,call,0.01,0.01,0.01,117,0.02,27,1309,1076,2024-07-02,0.31891,0.00501,0.00227,-0.05668,0.00289,0.00009
AAPL240705P00237500,AAPL,2024-07-05,237.50,put,17.97,16.77,16.00,83,17.55,52,12,1,2024-07-02,0.31387,-1.00000,0.00000,0.12653,0.00000,-0.01951
AAPL240705C00240000,AAPL,2024-07-05,240.00,call,0.01,0.01,0.00,0,0.01,283,189,15211,2024-07-02,0.35824,0.00451,0.00184,-0.05787,0.00263,0.00008
AAPL240705P00240000,AAPL,2024-07-05,240.00,put,0.00,19.73,18.70,69,20.75,73,0,4,2024-07-02,0.48872,-0.97155,0.00667,-0.26197,0.01300,-0.01921
AAPL240705C00245000,AAPL,2024-07-05,245.00,call,0.01,0.01,0.00,0,0.01,378,3,2971,2024-07-02,0.43446,0.00379,0.00130,-0.05995,0.00225,0.00007
AAPL240705P00245000,AAPL,2024-07-05,245.00,put,0.00,24.70,23.50,108,25.90,62,0,0,2024-07-02,0.55823,-0.98070,0.00421,-0.19021,0.00938,-0.01979
AAPL240705C00250000,AAPL,2024-07-05,250.00,call,0.01,0.01,0.00,0,0.01,684,16,2711,2024-07-02,0.50778,0.00329,0.00098,-0.06165,0.00198,0.00006
AAPL240705P00250000,AAPL,2024-07-05,250.00,put,0.00,29.88,29.05,52,30.70,52,0,0,2024-07-02,0.78750,-0.95832,0.00567,-0.72394,0.01779,-0.01981
AAPL240705C00255000,AAPL,2024-07-05,255.00,call,0.01,0.01,0.00,0,0.01,556,1,956,2024-07-02,0.57851,0.00292,0.00077,-0.06303,0.00178,0.00005
AAPL240705P00255000,AAPL,2024-07-05,255.00,put,0.00,34.80,33.80,52,35.80,52,0,0,2024-07-02,0.83323,-0.97093,0.00398,-0.53848,0.01324,-0.02044
AAPL240705C00260000,AAPL,2024-07-05,260.00,call,0.01,0.01,0.00,0,0.01,9115,0,593,2024-07-02,0.64710,0.00264,0.00063,-0.06432,0.00163,0.00005
AAPL240705P00260000,AAPL,2024-07-05,260.00,put,0.00,39.75,38.95,59,40.55,52,0,0,2024-07-02,0.88094,-0.97887,0.00288,-0.40679,0.01013,-0.02099
AAPL240705C00265000,AAPL,2024-07-05,265.00,call,0.01,0.01,0.00,0,0.01,1080,0,2067,2024-07-02,0.71357,0.00241,0.00053,-0.06538,0.00150,0.00004
AAPL240705P00265000,AAPL,2024-07-05,265.00,put,0.00,44.80,43.75,52,45.85,55,0,0,2024-07-02,1.01478,-0.97493,0.00289,-0.58384,0.01170,-0.02133
AAPL240705C00270000,AAPL,2024-07-05,270.00,call,0.01,0.01,0.00,0,0.01,9115,0,572,2024-07-02,0.77820,0.00223,0.00045,-0.06637,0.00140,0.00004
AAPL240705P00270000,AAPL,2024-07-05,270.00,put,0.00,49.83,48.90,52,50.75,52,0,0,2024-07-02,1.12712,-0.97361,0.00272,-0.69637,0.01221,-0.02172
AAPL240705C00275000,AAPL,2024-07-05,275.00,call,0.01,0.01,0.00,0,0.01,9112,0,558,2024-07-02,0.84115,0.00208,0.00039,-0.06729,0.00131,0.00004
AAPL240705P00275000,AAPL,2024-07-05,275.00,put,0.00,54.83,53.80,52,55.85,65,0,0,2024-07-02,1.21249,-0.97500,0.00241,-0.71731,0.01167,-0.02216
AAPL240705C00280000,AAPL,2024-07-05,280.00,call,0.01,0.01,0.00,0,0.01,12114,0,448,2024-07-02,0.90243,0.00195,0.00034,-0.06809,0.00124,0.00003
AAPL240705P00280000,AAPL,2024-07-05,280.00,put,0.00,59.85,59.00,58,60.70,52,0,0,2024-07-02,1.31294,-0.97456,0.00226,-0.79949,0.01184,-0.02256
AAPL240705C00285000,AAPL,2024-07-05,285.00,call,0.01,0.01,0.00,0,0.01,12115,18,2360,2024-07-02,0.96219,0.00184,0.00031,-0.06882,0.00117,0.00003
AAPL240705P00285000,AAPL,2024-07-05,285.00,put,0.00,64.78,63.75,52,65.80,52,0,0,2024-07-02,1.32651,-0.98117,0.00174,-0.59157,0.00919,-0.02309
AAPL240712C00100000,AAPL,2024-07-12,100.00,call,109.97,120.47,119.20,62,121.75,64,0,2,2024-07-02,1.80150,0.99746,0.00012,-0.14717,0.00287,0.02719
AAPL240712P00100000,AAPL,2024-07-12,100.00,put,0.00,0.01,0.00,0,0.01,501,0,1,2024-07-02,1.54129,-0.00062,0.00004,-0.02222,0.00079,-0.00004
AAPL240712C00105000,AAPL,2024-07-12,105.00,call,104.97,114.92,114.05,63,115.80,30,0,1,2024-07-02,0.76356,1.00000,0.00000,-0.05588,0.00000,0.02873
AAPL240712P00105000,AAPL,2024-07-12,105.00,put,0.00,0.01,0.00,0,0.01,502,0,0,2024-07-02,1.45074,-0.00066,0.00004,-0.02209,0.00084,-0.00004
AAPL240712C00110000,AAPL,2024-07-12,110.00,call,0.00,110.97,110.20,30,111.75,62,0,0,2024-07-02,2.16109,0.98317,0.00053,-0.65733,0.01524,0.02893
AAPL240712P00110000,AAPL,2024-07-12,110.00,put,0.00,0.01,0.00,0,0.01,501,0,10,2024-07-02,1.36446,-0.00070,0.00005,-0.02198,0.00089,-0.00005
AAPL240712C00115000,AAPL,2024-07-12,115.00,call,0.00,105.55,105.25,30,105.85,30,0,0,2024-07-02,1.63214,0.99456,0.00026,-0.22991,0.00569,0.03110
AAPL240712P00115000,AAPL,2024-07-12,115.00,put,0.00,0.01,0.00,0,0.01,261,0,251,2024-07-02,1.28184,-0.00075,0.00006,-0.02185,0.00094,-0.00005
AAPL240712C00120000,AAPL,2024-07-12,120.00,call,91.95,100.55,100.25,30,100.85,30,0,5,2024-07-02,1.52147,0.99451,0.00028,-0.22220,0.00573,0.03247
AAPL240712P00120000,AAPL,2024-07-12,120.00,put,0.00,0.01,0.00,0,0.01,251,0,1,2024-07-02,1.20273,-0.00079,0.00006,-0.02172,0.00099,-0.00005
AAPL240712C00125000,AAPL,2024-07-12,125.00,call,0.00,95.55,94.20,30,96.90,64,0,0,2024-07-02,1.41538,0.99448,0.00031,-0.21445,0.00575,0.03384
AAPL240712P00125000,AAPL,2024-07-12,125.00,put,0.00,0.01,0.00,0,0.01,202,0,5,2024-07-02,1.12666,-0.00085,0.00007,-0.02158,0.00105,-0.00005
AAPL240712C00130000,AAPL,2024-07-12,130.00,call,84.20,90.55,89.30,30,91.80,64,0,11,2024-07-02,1.31355,0.99447,0.00033,-0.20673,0.00577,0.03521
AAPL240712P00130000,AAPL,2024-07-12,130.00,put,0.00,0.01,0.00,0,0.01,202,0,3,2024-07-02,1.05334,-0.00090,0.00008,-0.02140,0.00112,-0.00006
AAPL240712C00135000,AAPL,2024-07-12,135.00,call,0.00,85.53,84.15,57,86.90,62,0,0,2024-07-02,1.17727,0.99557,0.00030,-0.17299,0.00473,0.03665
AAPL240712P00135000,AAPL,2024-07-12,135.00,put,0.00,0.01,0.00,0,0.01,104,0,1,2024-07-02,0.98277,-0.00097,0.00009,-0.02124,0.00119,-0.00006
AAPL240712C00140000,AAPL,2024-07-12,140.00,call,57.45,80.58,80.25,30,80.90,30,0,1,2024-07-02,1.16737,0.99285,0.00047,-0.22782,0.00724,0.03784
AAPL240712P00140000,AAPL,2024-07-12,140.00,put,0.00,0.01,0.00,0,0.01,100,0,1,2024-07-02,0.91463,-0.00104,0.00010,-0.02109,0.00127,-0.00007
AAPL240712C00145000,AAPL,2024-07-12,145.00,call,68.50,75.60,74.30,58,76.90,58,0,21,2024-07-02,1.10151,0.99163,0.00057,-0.24326,0.00831,0.03913
AAPL240712P00145000,AAPL,2024-07-12,145.00,put,0.00,0.01,0.00,0,0.01,100,0,14,2024-07-02,0.84847,-0.00111,0.00012,-0.02086,0.00136,-0.00007
AAPL240712C00150000,AAPL,2024-07-12,150.00,call,63.57,70.60,70.30,30,70.90,30,0,12,2024-07-02,1.01295,0.99144,0.00063,-0.23555,0.00848,0.04049
AAPL240712P00150000,AAPL,2024-07-12,150.00,put,0.01,0.01,0.00,0,0.02,46,5,10,2024-07-02,0.78460,-0.00120,0.00014,-0.02069,0.00146,-0.00008
AAPL240712C00155000,AAPL,2024-07-12,155.00,call,40.25,65.08,64.25,30,65.90,30,0,1,2024-07-02,0.43236,1.00000,0.00000,-0.08249,0.00000,0.04240
AAPL240712P00155000,AAPL,2024-07-12,155.00,put,0.00,0.01,0.00,0,0.02,113,0,19,2024-07-02,0.72241,-0.00130,0.00016,-0.02045,0.00156,-0.00008
AAPL240712C00160000,AAPL,2024-07-12,160.00,call,57.29,60.60,60.35,30,60.85,30,0,12,2024-07-02,0.84451,0.99104,0.00079,-0.22009,0.00883,0.04320
AAPL240712P00160000,AAPL,2024-07-12,160.00,put,0.00,0.01,0.00,0,0.02,112,0,88,2024-07-02,0.66204,-0.00142,0.00019,-0.02022,0.00169,-0.00009
AAPL240712C00165000,AAPL,2024-07-12,165.00,call,47.60,55.62,55.30,30,55.95,30,0,14,2024-07-02,0.78490,0.98928,0.00099,-0.23445,0.01033,0.04446
AAPL240712P00165000,AAPL,2024-07-12,165.00,put,0.01,0.01,0.00,0,0.02,74,5,143,2024-07-02,0.60320,-0.00155,0.00023,-0.01996,0.00183,-0.00010
AAPL240712C00170000,AAPL,2024-07-12,170.00,call,50.10,50.67,50.50,30,50.85,30,25,107,2024-07-02,0.74741,0.98491,0.00140,-0.27794,0.01388,0.04556
AAPL240712P00170000,AAPL,2024-07-12,170.00,put,0.01,0.01,0.01,18,0.02,30,12,897,2024-07-02,0.54573,-0.00170,0.00027,-0.01965,0.00199,-0.00011
AAPL240712C00175000,AAPL,2024-07-12,175.00,call,44.85,45.65,45.35,30,45.95,30,3,354,2024-07-02,0.65503,0.98573,0.00152,-0.24956,0.01323,0.04698
AAPL240712P00175000,AAPL,2024-07-12,175.00,put,0.02,0.03,0.02,59,0.03,62,155,960,2024-07-02,0.54756,-0.00466,0.00068,-0.04894,0.00495,-0.00029
AAPL240712C00180000,AAPL,2024-07-12,180.00,call,40.54,40.83,39.80,65,41.85,62,26,176,2024-07-02,0.67347,0.96995,0.00278,-0.39748,0.02485,0.04735
AAPL240712P00180000,AAPL,2024-07-12,180.00,put,0.04,0.03,0.02,1,0.04,241,2592,1775,2024-07-02,0.48720,-0.00520,0.00084,-0.04794,0.00546,-0.00032
AAPL240712C00185000,AAPL,2024-07-12,185.00,call,35.05,35.67,35.35,30,36.00,30,6,186,2024-07-02,0.51967,0.98163,0.00238,-0.25198,0.01642,0.04947
AAPL240712P00185000,AAPL,2024-07-12,185.00,put,0.04,0.04,0.04,77,0.05,1,1851,1736,2024-07-02,0.44269,-0.00738,0.00127,-0.05928,0.00745,-0.00046
AAPL240712C00187500,AAPL,2024-07-12,187.50,call,32.49,33.20,32.90,30,33.50,30,24,34,2024-07-02,0.49970,0.97760,0.00293,-0.27428,0.01943,0.04990
AAPL240712P00187500,AAPL,2024-07-12,187.50,put,0.05,0.01,0.00,0,0.06,40,104,80,2024-07-02,0.35443,-0.00256,0.00061,-0.01837,0.00289,-0.00016
AAPL240712C00190000,AAPL,2024-07-12,190.00,call,30.10,30.77,29.90,30,31.65,24,41,718,2024-07-02,0.49375,0.96909,0.00387,-0.32653,0.02543,0.05005
AAPL240712P00190000,AAPL,2024-07-12,190.00,put,0.07,0.06,0.04,1,0.07,248,129,5109,2024-07-02,0.40321,-0.01160,0.00206,-0.07994,0.01105,-0.00072
AAPL240712C00192500,AAPL,2024-07-12,192.50,call,28.24,28.35,27.30,60,29.40,62,7,40,2024-07-02,0.48339,0.95929,0.00496,-0.37867,0.03187,0.05012
AAPL240712P00192500,AAPL,2024-07-12,192.50,put,0.08,0.07,0.06,4,0.08,133,37,309,2024-07-02,0.38019,-0.01404,0.00258,-0.08883,0.01305,-0.00087
AAPL240712C00195000,AAPL,2024-07-12,195.00,call,25.50,26.00,25.40,24,26.60,30,144,2164,2024-07-02,0.48430,0.94276,0.00650,-0.46675,0.04185,0.04977
AAPL240712P00195000,AAPL,2024-07-12,195.00,put,0.09,0.08,0.07,69,0.09,188,1032,2831,2024-07-02,0.35565,-0.01683,0.00322,-0.09687,0.01524,-0.00104
AAPL240712C00197500,AAPL,2024-07-12,197.50,call,22.45,23.27,21.95,53,24.60,58,6,58,2024-07-02,0.38141,0.96271,0.00585,-0.30715,0.02967,0.05172
AAPL240712P00197500,AAPL,2024-07-12,197.50,put,0.11,0.10,0.08,17,0.11,212,971,474,2024-07-02,0.33522,-0.02166,0.00424,-0.11295,0.01889,-0.00133
AAPL240712C00200000,AAPL,2024-07-12,200.00,call,20.77,20.70,20.40,52,21.00,2,416,5420,2024-07-02,0.31937,0.96996,0.00585,-0.24758,0.02483,0.05286
AAPL240712P00200000,AAPL,2024-07-12,200.00,put,0.13,0.12,0.12,128,0.13,129,1767,4852,2024-07-02,0.31175,-0.02712,0.00550,-0.12652,0.02281,-0.00167
AAPL240712C00202500,AAPL,2024-07-12,202.50,call,18.20,18.20,17.45,65,18.95,1,17,351,2024-07-02,0.28400,0.96740,0.00704,-0.24160,0.02657,0.05339
